UniqueID,_id,active,createdDate,lastLogin,role,signUpSource,state
132,5ffc9d87b3348b11c9338920,True,2021-01-11 18:48:39,2021-01-11 18:50:13,consumer,Email,WI
133,5ffcb47d04929111f6e9256c,True,2021-01-11 20:26:37,2021-01-11 20:28:21,consumer,Email,WI
134,5ffc9d87b3348b11c9338920,True,2021-01-11 18:48:39,2021-01-11 18:50:13,consumer,Email,WI
135,5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11,2021-01-11 17:50:56,consumer,Email,WI
136,5ffcb4bc04929111f6e92608,True,2021-01-11 20:27:40,2021-01-11 20:27:40,consumer,Email,WI
137,5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11,2021-01-11 17:50:56,consumer,Email,WI
138,5ffc9d9f04929111f6e92456,True,2021-01-11 18:49:03,2021-01-11 18:49:03,consumer,Email,WI
139,5ffca30604929111f6e92525,True,2021-01-11 19:12:06,2021-01-11 19:12:06,consumer,Email,WI
140,5fff0f9804929101d0ab0697,True,2021-01-13 15:19:52,2021-01-13 15:19:52,consumer,Email,WI
141,5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39,2021-01-13 15:22:02,consumer,Email,WI
142,5fff4beedf9ace121f0c17ea,True,2021-01-13 19:37:18,2021-01-13 19:41:12,consumer,Email,WI
143,5ffe115404929101d0aaebb2,True,2021-01-12 21:15:00,Null,consumer,Email,AL
144,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
145,5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39,2021-01-13 15:22:02,consumer,Email,WI
146,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
147,5fff4beedf9ace121f0c17ea,True,2021-01-13 19:37:18,2021-01-13 19:41:12,consumer,Email,WI
148,5ffe115404929101d0aaebb2,True,2021-01-12 21:15:00,Null,consumer,Email,AL
149,5fff26bab3348b03eb45bb22,True,2021-01-13 16:58:34,2021-01-13 16:58:34,consumer,Email,WI
150,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
151,5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39,2021-01-13 15:22:02,consumer,Email,WI
152,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
153,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
154,5fff4c7461ffa811fdb0854c,True,2021-01-13 19:39:32,2021-01-13 19:39:33,consumer,Email,WI
155,5fff26bfb3348b03eb45bb32,True,2021-01-13 16:58:39,2021-01-13 16:58:39,consumer,Email,WI
156,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
157,5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39,2021-01-13 15:22:02,consumer,Email,WI
158,5fff26f2b3348b03eb45bbb9,True,2021-01-13 16:59:30,2021-01-13 16:59:30,consumer,Email,WI
159,5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38,2021-01-13 20:23:26,consumer,Email,WI
160,6000d4bae2571211db395b9f,True,2021-01-14 23:33:14,2021-01-14 23:33:14,consumer,Email,WI
161,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
162,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
163,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
164,6000d46cfb296c121a81b20c,True,2021-01-14 23:31:56,2021-01-14 23:33:52,consumer,Email,WI
165,6000b7aefb296c121a8198b1,True,2021-01-14 21:29:18,2021-01-14 21:33:22,consumer,Email,WI
166,60005709bd4dff11dda90ac1,True,2021-01-14 14:36:57,2021-01-14 14:36:58,consumer,Email,WI
167,6000b7aefb296c121a8198b1,True,2021-01-14 21:29:18,2021-01-14 21:33:22,consumer,Email,WI
168,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
169,6000b7aefb296c121a8198b1,True,2021-01-14 21:29:18,2021-01-14 21:33:22,consumer,Email,WI
170,5e27526d0bdb6a138c32b556,True,2020-01-21 19:35:09,Null,consumer,Google,WI
171,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
172,6000d46cfb296c121a81b20c,True,2021-01-14 23:31:56,2021-01-14 23:33:52,consumer,Email,WI
173,6000d4abe2571211db395b5c,True,2021-01-14 23:32:59,2021-01-14 23:32:59,consumer,Email,WI
174,600056d6bd4dff11dda90a3f,True,2021-01-14 14:36:06,2021-01-14 14:36:06,consumer,Email,WI
175,60005704bd4dff11dda90a9d,True,2021-01-14 14:36:52,2021-01-14 14:36:52,consumer,Email,WI
176,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
177,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
178,600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15,2021-01-14 14:37:10,consumer,Email,WI
179,60005709bd4dff11dda90ac1,True,2021-01-14 14:36:57,2021-01-14 14:36:58,consumer,Email,WI
180,6002475cfb296c121a81b98d,True,2021-01-16 01:54:36,Null,consumer,Email,WI
181,60024f24e257124ec6b99a13,True,2021-01-16 02:27:49,Null,consumer,Email,WI
182,60037329e257124ec6b99eeb,True,2021-01-16 23:13:45,Null,consumer,Email,WI
183,6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55,Null,consumer,Email,AL
184,6002541ae257124ec6b99a3a,True,2021-01-16 02:48:58,Null,consumer,Email,WI
185,6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55,Null,consumer,Email,AL
186,600258dafb296c4ef805d9b7,True,2021-01-16 03:09:14,Null,consumer,Email,WI
187,60025c65fb296c4ef805d9e6,True,2021-01-16 03:24:21,Null,consumer,Email,WI
188,60037005e257124ec6b99ec2,True,2021-01-16 23:00:21,Null,consumer,Email,WI
189,60025c65fb296c4ef805d9e6,True,2021-01-16 03:24:21,Null,consumer,Email,WI
190,6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55,Null,consumer,Email,AL
191,6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55,Null,consumer,Email,AL
192,60025c65fb296c4ef805d9e6,True,2021-01-16 03:24:21,Null,consumer,Email,WI
193,6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55,Null,consumer,Email,AL
194,6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55,Null,consumer,Email,AL
195,60023de5fb296c121a81b955,True,2021-01-16 01:14:13,Null,consumer,Email,CO
196,6002541ae257124ec6b99a3a,True,2021-01-16 02:48:58,Null,consumer,Email,WI
197,60049cdce257124ec6b9a353,True,2021-01-17 20:23:56,Null,consumer,Email,WI
198,60025fe0e257124ec6b99a87,True,2021-01-16 03:39:13,Null,consumer,Email,WI
199,600498c4e257124ec6b9a331,True,2021-01-17 20:06:29,Null,consumer,Email,WI
200,6004a5d3fb296c4ef805e256,True,2021-01-17 21:02:11,Null,consumer,Email,WI
201,60037a94fb296c4ef805ddbe,True,2021-01-16 23:45:25,Null,consumer,Email,WI
202,600495c3fb296c4ef805e1fc,True,2021-01-17 19:53:39,Null,consumer,Email,WI
203,6004a965e257124ec6b9a39f,True,2021-01-17 21:17:25,Null,consumer,Email,WI
204,6007464b6e64691717e8c1f0,True,2021-01-19 20:51:23,2021-01-19 20:55:08,consumer,Email,WI
205,6007464b6e64691717e8c1f0,True,2021-01-19 20:51:23,2021-01-19 20:55:08,consumer,Email,WI
206,600741d06e6469120a787853,True,2021-01-19 20:32:17,2021-01-19 20:39:03,consumer,Email,WI
207,600748196e64691717e8d4f0,True,2021-01-19 20:59:05,2021-01-19 21:02:42,consumer,Email,WI
